date,Open,High,Low,Volume,Close
2018-02-23,40.92390438589629,41.39047406800954,40.89326980623365,135249600,41.35512924194336
2018-02-26,41.555433047459495,42.27178254048115,41.52244333914156,152648800,42.172813415527344
2018-02-27,42.203443871619406,42.528627080196344,41.98194002503581,155712400,42.036136627197266
2018-02-28,42.24115428518172,42.561627326407944,41.95602967676968,151128400,41.9725227355957
2018-03-01,42.071482652551495,42.36367975995876,40.685911403717476,195208000,41.23731231689453
2018-03-02,40.71889874727326,41.54364494576013,40.636422689181344,153816000,41.522438049316406
2018-03-05,41.28679626200407,41.88296965474033,41.12420286478362,113605600,41.66617965698242
2018-03-06,41.92302593108013,42.00314326566764,41.50358389046572,95154000,41.630828857421875
2018-03-07,41.22316642795256,41.43760127355482,41.065286894172935,126814000,41.2443733215332
2018-03-08,41.35042698613046,41.73687944037059,41.253816569277134,95096400,41.69446563720703
2018-03-09,41.934807190193915,42.41551477558312,41.800489667512856,128740800,42.41080093383789
2018-03-12,42.48385027656255,42.97869939855477,42.46500210036413,128828400,42.82081985473633
2018-03-13,43.02583138817519,43.24026626913157,42.23643358912816,126774000,42.408451080322266
2018-03-14,42.49093178344864,42.538059425082864,41.899468554772085,117473600,42.04792404174805
2018-03-15,42.06204440363286,42.472062265347326,41.960720196226994,90975200,42.097389221191406
2018-03-16,42.09739977305709,42.20815168997699,41.85468904336658,157618800,41.94894790649414
2018-03-19,41.78399598935309,41.8193408128939,40.92154633888035,133787200,41.30799865722656
2018-03-20,41.29387283325195,41.66147348827057,41.22317956983866,78597600,41.29387283325195
2018-03-21,41.24672702789867,41.25850983357466,40.356001572027665,148219600,40.358360290527344
2018-03-22,40.05909538563753,40.69061351641359,39.72919839129295,165963200,39.788108825683594
2018-03-23,39.679719875116405,40.04025151708933,38.866756439208984,164115200,38.866756439208984
2018-03-26,39.60430710303147,40.789584711777316,39.2202099343212,150164800,40.711822509765625
2018-03-27,40.92625666195566,41.272650315738176,39.33331975564983,163690400,39.667930603027344
2018-03-28,39.41108613081626,40.06381484211484,38.9256646587026,166674000,39.22964096069336
2018-03-29,39.54304156007836,40.47147063196925,39.328606704264416,153594000,39.535972595214844
2018-04-02,39.26734364216447,39.80932042170238,38.75600144272291,150347200,39.27676773071289
2018-04-03,39.50297909238808,39.76454155398973,38.85260921827928,121112000,39.679710388183594
2018-04-04,38.85261242545335,40.532735637825745,38.826691689439365,138422000,40.438480377197266
2018-04-05,40.66705729589254,41.055864780040615,40.549236410319416,107732800,40.71889877319336
2018-04-06,40.287675700962644,40.64349349687593,39.63494695894709,140021200,39.677364349365234
2018-04-09,40.03083365593361,40.787241886930794,40.02376468896047,116070800,40.070892333984375
2018-04-10,40.76603309003821,41.00167489980722,40.419639342029086,113634400,40.82494354248047
2018-04-11,40.58458499151228,40.982820196880446,40.459695128902055,89726400,40.634071350097656
2018-04-12,40.862631446776255,41.237300917884426,40.77544156553691,91557200,41.03464889526367
2018-04-13,41.18546215767873,41.43524182149382,40.96631707000955,100497200,41.17367935180664
2018-04-16,41.24438296118362,41.517728305467955,41.197255321453866,86313600,41.4305419921875
2018-04-17,41.588408997581446,42.165730499961185,41.569557228263626,106421600,42.00078201293945
2018-04-18,41.899463322015784,42.13746381529928,41.68031819776145,83018000,41.906532287597656
2018-04-19,40.945112859953234,41.3292100975162,40.68590906905721,139235200,40.71889877319336
2018-04-20,40.20048136914202,40.34657809402919,38.98221043687875,261964400,39.0505485534668
2018-04-23,39.31210843532802,39.33331532710472,38.666448830470245,146062000,38.93743896484375
2018-04-24,39.03877067555058,39.194295102996016,37.99016554312238,134768000,38.395469665527344
2018-04-25,38.32006392000796,38.979861602588485,38.27058116128908,113528400,38.562774658203125
2018-04-26,38.673524534661865,39.052907912420274,38.49679321450623,111852000,38.69709014892578
2018-04-27,38.64525084312514,38.72301305983123,37.8511392172482,142623200,38.24937438964844
2018-04-30,38.20461267516369,39.413452869519354,38.13627452801297,169709600,38.942169189453125
2018-05-01,39.21314234724244,39.870581211910206,38.94451091068036,214277600,39.84701919555664
2018-05-02,41.291502795137106,41.8853210111797,40.9545368189417,266157600,41.60726547241211
2018-05-03,41.444666125328766,41.82640455432889,41.105341479281,136272800,41.68266296386719
2018-05-04,42.00314227461454,43.416992785962016,41.984290502990305,224805200,43.318023681640625
2018-05-07,43.636141826215024,44.222891135779996,43.53481758965198,169805600,43.631431579589844
2018-05-08,43.59138007525462,43.88121849710426,43.280331157672606,113611200,43.84115982055664
2018-05-09,43.958968255714005,44.159261581630574,43.6455643033423,92844800,44.149837493896484
2018-05-10,44.23937989177429,44.8591151995632,44.218169403313304,111957200,44.78135299682617
2018-05-11,44.82393572957902,44.95876757804879,44.34137090159569,104848800,44.61103820800781
2018-05-14,44.710395336057,44.833402569927514,44.43836378619095,83115200,44.506961822509766
2018-05-15,44.182892870174804,44.2514945221475,43.78548984575124,94780800,44.10246658325195
2018-05-16,44.01493922871573,44.58029459901324,43.99837896645012,76732400,44.51405715942383
2018-05-17,44.471485307081586,44.6867470862778,44.08354270729237,69176000,44.23257064819336
2018-05-18,44.279881871653735,44.42654200409675,44.02913895768073,73190800,44.07171630859375
2018-05-21,44.471479410434824,44.7718994575301,44.21364031629678,73603200,44.38395690917969
2018-05-22,44.56137319864113,44.67964841905627,44.18289104952335,60962800,44.27278137207031
2018-05-23,44.08117931824562,44.589761359457974,43.94161180474291,80233600,44.556644439697266
2018-05-24,44.65362554309607,44.67018219621864,44.04805702169215,92936000,44.506961822509766
2018-05-25,44.52589043804961,44.861791645762594,44.38869074315725,69844000,44.60868453979492
2018-05-29,44.37686033222494,44.648891872026915,44.20417592642915,90056400,44.44782257080078
2018-05-30,44.40524801906384,44.47148185221354,44.18289003228706,74762000,44.353206634521484
2018-05-31,44.286964307344995,44.52587890184993,44.03148945299221,109931200,44.20417022705078
2018-06-01,44.469115760497296,45.006082627215655,44.41234235900359,93770000,45.0013542175293
2018-06-04,45.33252676213249,45.753586262007424,45.263928721815624,105064800,45.377471923828125
2018-06-05,45.670792158905925,45.87658987304601,45.502839769459946,86264000,45.727561950683594
2018-06-06,45.80326069356432,45.90970766465291,45.39875787205994,83734400,45.886051177978516
2018-06-07,45.9239064754003,45.938098925582,45.49811492258149,85388800,45.76305389404297
2018-06-08,45.22133878391785,45.417676045794195,44.89016967320631,106627200,45.346710205078125
2018-06-11,45.26392698918746,45.41058710323442,44.994259638809375,73234000,45.235538482666016
2018-06-12,45.273387494097285,45.5619793128146,45.21661409043262,67644400,45.483917236328125
2018-06-13,45.51703935413629,45.62585415455987,45.04867045116868,86553600,45.110172271728516
2018-06-14,45.31122856036312,45.31596057888163,44.99661610412454,86440400,45.13381576538086
2018-06-15,44.951661502002274,44.982414201698816,44.53296638321122,246876800,44.670166015625
2018-06-18,44.44308903939621,44.76006570008176,44.28223289505848,73939600,44.646522521972656
2018-06-19,43.79494537297693,44.07644095516829,43.395174578736984,134314000,43.925048828125
2018-06-20,44.08117994634015,44.282245672940235,43.93451620576137,82514800,44.116661071777344
2018-06-21,44.294067290302934,44.55427420282024,43.74763638348965,102847600,43.870643615722656
2018-06-22,44.0267490966623,44.03384531826105,43.6908480395915,108801600,43.742889404296875
2018-06-25,43.383351830308534,43.74290953112811,42.75176255111252,126652400,43.0923957824707
2018-06-26,43.286369276420764,44.123756303141846,43.1799186835594,98276800,43.62699890136719
2018-06-27,43.816225005599165,44.30115399685234,43.5323652771373,101141200,43.56311798095703
2018-06-28,43.54892734019965,44.048048797133816,43.47796150277597,69460800,43.880096435546875
2018-06-29,44.066961839867616,44.27985931439836,43.267424134413865,90950800,43.78783416748047
2018-07-02,43.4826980555683,44.30589247089848,43.38807572597858,70925200,44.277503967285156
2018-07-03,44.421804308036364,44.45965324366076,43.41646496590489,55819200,43.50635528564453
2018-07-05,43.8233283989184,44.095363540706394,43.591510003847155,66416800,43.8564453125
2018-07-06,43.861174123447604,44.5731895181121,43.80913274741524,69940800,44.464378356933594
2018-07-09,44.82630838630501,45.1054361729971,44.778999020193005,79026400,45.081783294677734
2018-07-10,45.11253256386964,45.24736442747198,44.98715751950538,63756400,45.027374267578125
2018-07-11,44.5897486186037,44.89253282974942,44.37921891539344,75326000,44.44308853149414
2018-07-12,44.83339539070363,45.278111281541236,44.78135401584082,72164400,45.1882209777832
2018-07-13,45.20005200422256,45.37982901334297,45.157471054223706,50055600,45.25918960571289
2018-07-16,45.304124043918065,45.57142348498464,45.043917215122036,60172400,45.159828186035156
2018-07-17,44.88545113991405,45.38693697522039,44.75534766109203,62138000,45.2875862121582
2018-07-18,45.36563288849885,45.3703649068868,44.928013229161195,65573600,45.03919219970703
2018-07-19,44.87125146816836,45.54778583969298,44.87125146816836,81147200,45.38929748535156
2018-07-20,45.36563974785241,45.51939607872061,44.984793423168234,82704800,45.285213470458984
2018-07-23,45.105426639977246,45.408214459941114,44.84049135816543,63957600,45.32542037963867
2018-07-24,45.52412856950146,45.81035617192052,45.42950984329037,74791600,45.654232025146484
2018-07-25,45.66842011085451,46.09184735246474,45.519392202307905,66839600,46.08475112915039
2018-07-26,46.035078932478655,46.35442345403334,45.79852850450425,76304000,45.940460205078125
2018-07-27,46.12495706246329,46.172266413662925,44.968225919692415,96096000,45.176387786865234
2018-07-30,45.39401941457589,45.46498525506087,44.72458497220841,84118000,44.92328643798828
2018-07-31,45.01553233382605,45.45078411161982,44.78844240962345,157492000,45.01316452026367
2018-08-01,47.10427094624833,47.72639589376052,46.673747589536674,271742800,47.664894104003906
2018-08-02,47.4472853667251,49.29237943033868,47.3928797788397,249616000,49.05819320678711
2018-08-03,48.973036640459895,49.377539475543834,48.60638274153638,133789600,49.20012664794922
2018-08-06,49.20248624760357,49.498174265918486,48.982496094524244,101701600,49.455596923828125
2018-08-07,49.5147405004731,49.55731784769959,48.909168333956515,102349600,48.99196243286133
2018-08-08,48.74121043353765,49.15753783634779,48.37928861184259,90102000,49.02507019042969
2018-08-09,49.564412314170305,49.62354992286945,49.01324936795748,93970400,49.4106559753418
2018-08-10,49.223123155004025,49.636165711081844,49.05933035479848,98444800,49.26347732543945
2018-08-13,49.686021295456996,50.07532446085309,49.30383924230765,103563600,49.581573486328125
2018-08-14,49.88778153354862,49.982732084437686,49.43675736149721,82992000,49.79045486450195
2018-08-15,49.66464020260727,50.02545879001644,49.45337216317732,115230400,49.906768798828125
2018-08-16,50.265212982488016,50.75421518331976,50.1987468749263,114001600,50.637901306152344
2018-08-17,50.66640508696418,51.73698794870334,50.599938954030144,141708000,51.6491584777832
2018-08-20,51.772576111643204,52.028943307642436,51.06280865342683,121150800,51.14589309692383
2018-08-21,51.46399096742954,51.55656903377476,50.80644727346733,104639200,51.046199798583984
2018-08-22,50.82306984796145,51.35954745376496,50.76134871716838,76072400,51.048580169677734
2018-08-23,50.95362459260786,51.52333886697955,50.941758488207356,75532800,51.15302658081055
2018-08-24,51.4165090886237,51.48772019041971,51.06281158713445,73905600,51.31206130981445
2018-08-27,51.54707923306105,51.92451628606232,51.35242946490432,82100400,51.73461151123047
2018-08-28,51.98860053619249,52.351791702590354,51.967237202200124,91107200,52.15239334106445
2018-08-29,52.25921758125528,53.05206971659021,52.08355865898254,109019200,52.93100357055664
2018-08-30,52.995085498345965,54.18435800556215,52.79331104759601,195175200,53.41762161254883
2018-08-31,53.768948648472445,54.329165657459775,53.64788613858732,173360400,54.03481674194336
2018-09-04,54.219984352320836,54.402764403997146,53.79744810428768,109560400,54.20811462402344
2018-09-05,54.35765255931508,54.51906923570404,53.43424441832191,133332000,53.85440444946289
2018-09-06,53.70248497076641,53.968353076317825,52.53220312230638,137160000,52.95948791503906
2018-09-07,52.662767245164126,53.498342440262576,52.392154124294194,150479200,52.53220748901367
2018-09-10,52.4491250148644,52.66276924818167,51.38566333020641,158066000,51.82719039916992
2018-09-11,51.75122145822565,53.244343945195745,51.40702112304386,142996000,53.13752365112305
2018-09-12,53.39626733232017,53.41050955532714,52.18562766687996,197114800,52.47760772705078
2018-09-13,53.059180658685435,54.20572653752017,52.83367037442229,166825600,53.745208740234375
2018-09-14,53.588539991573036,53.84728334636249,52.82180353435116,127997200,53.1351432800293
2018-09-17,52.733965988011306,52.9238707140108,51.575554041463995,148780400,51.72035598754883
2018-09-18,51.69898513047292,52.66275090826804,51.53994097582142,126286800,51.805809020996094
2018-09-19,51.86753811518,52.133402597695046,51.10792272075707,108495200,51.83667755126953
2018-09-20,52.28057573153219,52.76482936769001,52.02182876273851,106435200,52.2307243347168
2018-09-21,52.408761108227836,52.54644195601363,51.58030352525411,384986800,51.66813659667969
2018-09-24,51.46873372312335,52.522697888406725,51.42363094324539,110773600,52.411128997802734
2018-09-25,52.16426138781291,52.8930198156766,52.15239166193312,98217600,52.74346923828125
2018-09-26,52.460980243253154,53.113775246280056,52.166627737921,95938800,52.323299407958984
2018-09-27,53.13039130816369,53.752325725313476,53.063921578343084,120724800,53.39862823486328
2018-09-28,53.360648669167745,53.609898393887846,53.17786867688684,91717600,53.58616256713867
2018-10-01,54.11077996095819,54.45972891318769,53.730974066254866,94403200,53.94698715209961
2018-10-02,53.944613413006735,54.5974085148143,53.797438949135966,99152800,54.42649459838867
2018-10-03,54.609270825597044,55.42111000731165,54.54517721010785,114619200,55.08877944946289
2018-10-04,54.78255840944903,55.15524676371378,53.821168644673314,128168000,54.120269775390625
2018-10-05,54.11314252871799,54.2199627966621,52.36127709476257,134322000,53.2419548034668
2018-10-08,52.748214218450705,53.36302758206297,52.271078074735584,118655600,53.118526458740234
2018-10-09,53.08766799235196,53.949358631572586,52.757709906550595,107564000,53.85440444946289
2018-10-10,53.519702543759095,53.73097062315094,51.28595561776469,167962400,51.35954284667969
2018-10-11,50.922769159935676,52.104920790554,50.40053377621076,212497600,50.906150817871094
2018-10-12,52.32330305126062,52.90725948836735,51.47348215349086,161351600,52.7244758605957
2018-10-15,52.498972554275554,52.65801675259549,51.57556430770438,123164000,51.596927642822266
2018-10-16,51.96961043793188,52.93337644328166,51.454496185595865,116736000,52.73397445678711
2018-10-17,52.769584063048576,52.850292408019996,52.06693754496358,91541600,52.5060920715332
2018-10-18,51.715598295479346,52.16187377992204,50.56193154354423,130325200,51.2788200378418
2018-10-19,51.763089411901014,52.52270479300805,51.61353883204193,132314800,52.059814453125
2018-10-22,52.173752210932165,53.02120060810518,51.97198137027068,115168400,52.377899169921875
2018-10-23,51.233726314612056,52.99508549645666,50.96548575301715,155071200,52.871646881103516
2018-10-24,52.840793579292914,53.22772054648877,50.92750758714553,163702000,51.058067321777344
2018-10-25,51.680001243507625,52.55118540631939,51.45211485043228,119423200,52.176124572753906
2018-10-26,51.25034458633483,52.26870689490897,50.483608140162744,189033600,51.345298767089844
2018-10-29,52.03132098024093,52.1500109761365,48.92164163892451,183742000,50.38153076171875
2018-10-30,50.122794190896435,51.07943546602377,49.676522177021106,146640000,50.63316345214844
2018-10-31,51.48298383889954,52.330428691682656,51.4212627108091,153435600,51.95299530029297
2018-11-01,51.99808948677657,52.783816703644504,51.46635698523949,233292800,52.75058364868164
2018-11-02,49.74298051932691,50.716236361600885,48.764972440648876,365314800,49.25160217285156
2018-11-05,48.49673307349866,48.518096403459886,47.04159256395258,264654800,47.853431701660156
2018-11-06,47.931771433685064,48.59643618956618,47.8771750452981,127531600,48.37092590332031
2018-11-07,48.89317612658565,49.86405979954975,48.45639764191515,133697600,49.837947845458984
2018-11-08,50.018975263846386,50.052324278753815,49.24956351184435,101450400,49.66404724121094
2018-11-09,48.96372448600872,49.0732982857556,48.177636245530465,137463200,48.706459045410156
2018-11-12,47.4034572744865,47.60593580720537,46.16239028624232,204542000,46.25291061401367
2018-11-13,45.647852516140325,46.96990552341727,45.60497313692189,187531600,45.790775299072266
2018-11-14,46.18858340778887,46.326744644475866,44.290063151315046,243204000,44.49730682373047
2018-11-15,44.87606127472165,45.72884742077253,44.52112960091977,185915200,45.59545135498047
2018-11-16,45.378685313354325,46.44347680282728,45.13095025792429,147713200,46.10045623779297
2018-11-19,45.2595816714244,45.42632677168079,44.06615927376372,167701200,44.273399353027344
2018-11-20,42.48921717934712,43.22766443054001,41.807941233880754,271300800,42.15810775756836
2018-11-21,42.81317593350857,42.941810448552935,42.05567529849002,124496800,42.1104621887207
2018-11-23,41.672166899713645,42.06759360999237,40.995656097521376,94496000,41.04091262817383
2018-11-26,41.505422937655,41.67454882548846,40.55735111674046,179994000,41.59593963623047
2018-11-27,40.85510932755179,41.6316708088023,40.705040551450956,165549600,41.50542068481445
2018-11-28,42.09854765484089,43.18477681325932,41.66977203052576,184250000,43.10140609741211
2018-11-29,43.51112979156116,43.5444788088151,42.32961500141962,167080000,42.770301818847656
2018-11-30,42.94656827592321,42.95609864238887,42.17001060838386,158126000,42.53923416137695
2018-12-03,43.939906331769016,44.05424530249469,43.165729326561774,163210000,44.02566146850586
2018-12-04,43.103793509629774,43.44681406190694,41.98898034949938,165377200,42.089027404785156
2018-12-06,40.91465286839291,41.63404289180075,40.595454645505626,172393600,41.6197509765625
2018-12-07,41.32675691663594,41.56496520303929,40.09045532863931,169126400,40.13571548461914
2018-12-10,39.30437524617842,40.51685479809434,38.90656776319262,248104000,40.4001350402832
2018-12-11,40.89082660192156,40.9217912009114,39.780775351505014,189126800,40.1690559387207
2018-12-12,40.59068897062927,40.95276656961657,40.26196401982053,142510800,40.28102111816406
2018-12-13,40.6121326126086,41.10760629127329,40.388216238765224,127594400,40.72170639038086
2018-12-14,40.25719914628972,40.27625624477988,39.371064057731815,162814800,39.418704986572266
2018-12-17,39.411553955755636,40.10236005671313,38.76362722957384,177151600,39.05186080932617
2018-12-18,39.3948817881678,39.90702807488065,39.159054310713856,135366000,39.55924606323242
2018-12-19,39.542585052646096,39.88798642404335,37.896564525398766,196189200,38.325340270996094
2018-12-20,38.20861333547078,38.61595116475634,36.99375307602242,259092000,37.358211517333984
2018-12-21,37.36535812309151,37.67502967352524,35.64311294562916,382978400,35.9051399230957
2018-12-24,35.29055686390897,36.10046723431254,34.91895251144724,148676800,34.97612380981445
2018-12-26,35.3262803143403,37.45347800805549,34.94991088458696,234330000,37.439186096191406
2018-12-27,37.12238022196103,37.343915828787566,35.74792096197973,212468400,37.196224212646484
2018-12-28,37.51780415930204,37.76077762302166,36.81509045914528,169165600,37.21527862548828
2018-12-31,37.76316466287465,37.96087800456364,37.27483688012672,140014000,37.574981689453125
2019-01-02,36.896080457482114,37.839386848487095,36.73886211985297,148158800,37.61785125732422
2019-01-03,34.29722555279616,34.71170924937219,33.8255741979129,365248800,33.87083435058594
2019-01-04,34.428248800159444,35.385847281021086,34.25435774125792,234428400,35.31676483154297
2019-01-07,35.42157295630101,35.45254119796696,34.754588999265515,219111200,35.23815155029297
2019-01-08,35.6264246419693,36.16477760345293,35.37868966576319,164101200,35.90989303588867
2019-01-09,36.03852503674899,36.81032108583574,35.64310209875845,180396400,36.51970672607422
2019-01-10,36.326761169795496,36.676927617426905,35.93609975244225,143122800,36.63643264770508
2019-01-11,36.417271371754296,36.61260020885323,36.090923660800854,108092800,36.27672576904297
2019-01-14,35.93372163187635,36.03376867647788,35.54544096003209,129756800,35.73124313354492
2019-01-15,35.79555208084636,36.538760602400515,35.74314597896558,114843600,36.4625358581543
2019-01-16,36.46492574846843,37.131909692527415,36.44586864895017,122278800,36.90799331665039
2019-01-17,36.73172100407359,37.55592336335541,36.50780460910458,119284800,37.12714767456055
2019-01-18,37.51780723077025,37.608327547850315,37.15572959722017,135004000,37.35582733154297
2019-01-22,37.25815028410485,37.33437502794704,36.355339053118676,121576000,36.5173225402832
2019-01-23,36.71979923782338,36.95562670712409,36.13618976889829,92522400,36.66501235961914
2019-01-24,36.7102833160953,36.798419228909076,36.14573077657716,101766000,36.37440872192383
2019-01-25,37.0366202455851,37.667874332465686,36.76030141896033,134142000,37.579734802246094
2019-01-28,37.11046792768946,37.23910243985736,36.6030867412518,104768400,37.231956481933594
2019-01-29,37.22004666542963,37.66787943003454,36.710281051690714,166348800,36.8460578918457
2019-01-30,38.88750551255496,39.57830813819607,38.16811541887493,244439200,39.363922119140625
2019-01-31,39.56878309333675,40.257204973829765,39.199559480528016,162958400,39.64739227294922
2019-02-01,39.77126274294762,40.252440932753835,39.52590482913389,130672400,39.66645050048828
2019-02-04,39.878448210142714,40.89083337940167,39.847479971250806,125982000,40.79316711425781
2019-02-05,41.17668253733617,41.705505198302404,41.05519762567575,144406400,41.49111557006836
2019-02-06,41.603083337587805,41.82223819955945,41.17431125184754,112958400,41.50542068481445
2019-02-07,41.06711193744201,41.43395477698931,40.576403391475225,126966800,40.719329833984375
2019-02-08,40.42747148311235,40.82698507064589,40.2911086563418,95280000,40.76717758178711
2019-02-11,40.920277415076946,40.95855507730513,40.48966284090692,83973600,40.53272247314453
2019-02-12,40.69301374012498,40.90831922326165,40.59731957511824,89134000,40.88200378417969
2019-02-13,41.001612731729914,41.26237244865827,40.649944483984534,89960800,40.71214294433594
2019-02-14,40.59970250865953,40.97050588381162,40.52075621416835,87342800,40.8604621887207
2019-02-15,40.96813453534426,41.07578729748195,40.609289561312046,98507200,40.76957321166992
2019-02-19,40.59971388249842,41.013580648024224,40.547083004759976,75891200,40.891571044921875
2019-02-20,40.953768062081025,41.463328928356844,40.90592281110477,104457600,41.154720306396484
2019-02-21,41.09970756971313,41.23606674776949,40.74086263223082,68998800,40.92267608642578
2019-02-22,41.047063506233734,41.38676949992422,40.9992182600049,75652800,41.37959289550781
2019-02-25,41.664293702616156,42.07337491940095,41.61405380124903,87493600,41.68103790283203
2019-02-26,41.55663846050543,41.93701322542088,41.42745223634123,68280800,41.704959869384766
2019-02-27,41.43700671532591,41.8652265695079,41.322173751334596,111341600,41.83412551879883
2019-02-28,41.70255153601081,41.84369627931718,41.367627537068515,112861600,41.42264938354492
2019-03-01,41.6929859027658,41.90111474377129,41.36045649397887,103544800,41.858055114746094
2019-03-04,42.0303029662159,42.523115990828586,41.6188272339384,109744800,42.068580627441406
2019-03-05,42.09010860173263,42.10446181147463,41.75518455619896,78949600,41.99202346801758
2019-03-06,41.7862873837876,41.98245765954082,41.61165057391955,83241600,41.750404357910156
2019-03-07,41.59490230920846,41.7312651068863,41.15232917629115,99185600,41.26715850830078
2019-03-08,40.74564121022977,41.40352348189286,40.54947092614344,95997600,41.3652458190918
2019-03-11,41.98245426093479,42.85085627009745,41.94896222270755,128044000,42.79822540283203
2019-03-12,43.06139075201512,43.70013427679356,42.91067471626808,129870400,43.279090881347656
2019-03-13,43.59965680531806,43.850848973774454,43.281480545321195,124130000,43.47047424316406
2019-03-14,43.99438493022536,44.04223383897426,43.673817683619376,94318000,43.95371627807617
2019-03-15,44.22164758035105,44.81493669824588,43.956102250709826,156171600,44.52546691894531
2019-03-18,44.448912727795424,45.06851724500386,44.4465180927503,104879200,44.980003356933594
2019-03-19,45.0589505604286,45.212057541699544,44.47762003833095,126585600,44.62355041503906
2019-03-20,44.55178459455299,45.33167642823351,44.19293973376268,124140800,45.01350021362305
2019-03-21,45.45845889770508,46.96799872620999,45.408219021081955,204136800,46.67135238647461
2019-03-22,46.73117457458719,47.293366381352534,45.640286656263825,169630800,45.70487976074219
2019-03-25,45.814920256190476,45.927358609615716,44.64030413374622,175381200,45.15225601196289
2019-03-26,45.85081283010908,46.14267365946385,44.15706435578044,199202000,44.685760498046875
2019-03-27,45.154645826401016,45.396266723051546,44.628340750814054,119393600,45.08766174316406
2019-03-28,45.202478965640445,45.34840931866393,44.86277302015381,83121600,45.147457122802734
2019-03-29,45.413016447400935,45.472823927790444,45.10440780439011,94256000,45.44172286987305
2019-04-01,45.84601474255478,45.855582331740166,45.06612663622492,111448000,45.75032424926758
2019-04-02,45.714451966336966,46.52065941000779,45.70488437413993,91062800,46.41539764404297
2019-04-03,46.231174445172954,47.008671557446235,46.20724999695969,93087200,46.733558654785156
2019-04-04,46.599601737067516,46.977585507326346,46.20487376799869,76457200,46.814910888671875
2019-04-05,46.99672251178258,47.152224168056726,46.87232191683512,74106400,47.128299713134766
2019-04-08,46.98953190601349,47.90099715145855,46.97039307784972,103526800,47.86989974975586
2019-04-09,47.92253440215642,48.52778574553339,47.66177104187914,143072800,47.72636413574219
2019-04-10,47.5301942573297,48.02301091221339,47.41057930864462,86781200,47.994300842285156
2019-04-11,48.04933429748006,48.08521732787959,47.47278927333321,83603200,47.59479522705078
2019-04-12,47.65459556687704,47.87947225795818,46.93930049885014,111042800,47.57564926147461
2019-04-15,47.506275701150514,47.810098707258135,47.3699129010381,70146400,47.661773681640625
2019-04-16,47.716804834328116,48.173731239669145,47.50149570083902,102785600,47.66656494140625
2019-04-17,47.73593419560427,48.654579815816376,47.513452133525476,115627200,48.59477233886719
