date,AAPL_close,AAPL_volume,ABBV_close,ABBV_volume,ABT_close,ABT_volume,ACN_close,ACN_volume,ADBE_close,ADBE_volume,AIG_close,AIG_volume,AMD_close,AMD_volume,AMGN_close,AMGN_volume,AMT_close,AMT_volume,AMZN_close,AMZN_volume,AVGO_close,AVGO_volume,AXP_close,AXP_volume,BA_close,BA_volume,BAC_close,BAC_volume,BIIB_close,BIIB_volume,BK_close,BK_volume,BKNG_close,BKNG_volume,BLK_close,BLK_volume,BMY_close,BMY_volume,BRK-B_close,BRK-B_volume,C_close,C_volume,CAT_close,CAT_volume,CHTR_close,CHTR_volume,CL_close,CL_volume,CMCSA_close,CMCSA_volume,COF_close,COF_volume,COP_close,COP_volume,COST_close,COST_volume,CRM_close,CRM_volume,CSCO_close,CSCO_volume,CVS_close,CVS_volume,CVX_close,CVX_volume,DHR_close,DHR_volume,DIS_close,DIS_volume,DUK_close,DUK_volume,EMR_close,EMR_volume,EXC_close,EXC_volume,F_close,F_volume,FDX_close,FDX_volume,GD_close,GD_volume,GE_close,GE_volume,GILD_close,GILD_volume,GM_close,GM_volume,GOOG_close,GOOG_volume,GOOGL_close,GOOGL_volume,GS_close,GS_volume,HD_close,HD_volume,HON_close,HON_volume,IBM_close,IBM_volume,INTC_close,INTC_volume,INTU_close,INTU_volume,ISRG_close,ISRG_volume,JNJ_close,JNJ_volume,JPM_close,JPM_volume,KHC_close,KHC_volume,KMI_close,KMI_volume,KO_close,KO_volume,LIN_close,LIN_volume,LLY_close,LLY_volume,LMT_close,LMT_volume,LOW_close,LOW_volume,MA_close,MA_volume,MCD_close,MCD_volume,MDLZ_close,MDLZ_volume,MDT_close,MDT_volume,MET_close,MET_volume,META_close,META_volume,MMM_close,MMM_volume,MO_close,MO_volume,MRK_close,MRK_volume,MS_close,MS_volume,MSFT_close,MSFT_volume,NEE_close,NEE_volume,NFLX_close,NFLX_volume,NKE_close,NKE_volume,NVDA_close,NVDA_volume,ORCL_close,ORCL_volume,PEP_close,PEP_volume,PFE_close,PFE_volume,PG_close,PG_volume,PM_close,PM_volume,PYPL_close,PYPL_volume,QCOM_close,QCOM_volume,RTX_close,RTX_volume,SBUX_close,SBUX_volume,SCHW_close,SCHW_volume,SO_close,SO_volume,SPG_close,SPG_volume,T_close,T_volume,TGT_close,TGT_volume,TMO_close,TMO_volume,TMUS_close,TMUS_volume,TSLA_close,TSLA_volume,TXN_close,TXN_volume,UNH_close,UNH_volume,UNP_close,UNP_volume,USB_close,USB_volume,V_close,V_volume,VZ_close,VZ_volume,WBA_close,WBA_volume,WFC_close,WFC_volume,WMT_close,WMT_volume,XOM_close,XOM_volume
2018-11-21,44.19499969482422,124496800,86.1500015258789,6532500,68.52999877929688,5789400,156.97999572753906,2525600,225.97999572753906,4846400,43.86000061035156,8342000,18.729999542236328,81585600,192.77000427246094,2173600,160.30999755859375,2009700,75.83650207519531,114336000,23.0,19926000,106.5,2791000,317.32000732421875,4401000,27.270000457763672,40364400,315.55999755859375,746900,49.959999084472656,5181500,1760.4000244140625,368800,407.6199951171875,673700,53.20000076293945,6934600,210.86000061035156,2840700,62.869998931884766,12380200,123.87000274658203,4759500,305.5400085449219,1096500,61.91999816894531,3935300,37.5099983215332,16525400,86.44000244140625,1859700,65.4800033569336,6392600,218.57000732421875,2036500,123.58999633789062,7311300,44.88999938964844,20117400,75.08999633789062,6889400,117.56999969482422,5624400,91.25886535644531,2398805,113.02999877929688,7242500,86.44999694824219,3640300,67.27999877929688,3089200,32.06134033203125,6227123,9.109999656677246,25882700,222.5500030517578,1019900,176.75,1113000,37.42893600463867,17620011,66.73999786376953,8866000,35.54999923706055,6555600,51.88050079345703,30686000,52.17150115966797,29698000,192.60000610351562,4111700,169.3000030517578,5752100,144.10000610351562,2866600,113.35564422607422,5581247,47.029998779296875,19011400,198.39999389648438,2578600,163.8733367919922,1796700,141.99000549316406,10275400,107.63999938964844,10619600,51.15999984741211,4154900,17.170000076293945,13309700,48.72999954223633,13559200,159.05999755859375,2070900,112.2300033569336,3619700,294.2900085449219,1355600,88.37000274658203,7344500,187.66000366210938,3950200,182.72000122070312,3410600,43.47999954223633,5380800,92.97000122070312,6829400,42.9900016784668,6577800,134.82000732421875,25469700,166.12876892089844,2191909,54.38999938964844,9007700,71.364501953125,9489116,43.72999954223633,7961900,103.11000061035156,28130600,44.04499816894531,5978800,262.1300048828125,11023000,72.37000274658203,7326100,3.6177499294281006,1025496000,48.619998931884766,13859500,115.27999877929688,3245000,40.891841888427734,19665848,91.41000366210938,8911800,83.94999694824219,5915700,79.12000274658203,8522900,55.27000045776367,13015500,79.1126480102539,4335904,66.7699966430664,10978100,44.869998931884766,4814700,45.630001068115234,6920800,183.02000427246094,1379300,22.484893798828125,40125806,69.26000213623047,11724700,233.02000427246094,1904800,66.77999877929688,3274200,22.54599952697754,70302000,96.12999725341797,6437700,260.54998779296875,3234300,144.10000610351562,4779600,53.68000030517578,5830500,134.4199981689453,7416300,59.15999984741211,18482200,79.76000213623047,6396900,52.43000030517578,16946300,31.389999389648438,28052700,77.55999755859375,9685300
2018-11-23,43.0724983215332,94496000,85.62999725341797,1612800,68.11000061035156,3262200,156.92999267578125,938800,225.55999755859375,1691000,43.369998931884766,2962600,19.3799991607666,54611300,192.57000732421875,1349200,160.38999938964844,746900,75.10299682617188,54152000,22.989999771118164,8066000,105.73999786376953,938800,312.32000732421875,1599400,26.969999313354492,22974100,320.0799865722656,597800,49.86000061035156,2122400,1764.0799560546875,160600,406.6099853515625,299400,52.93000030517578,2328100,207.07000732421875,2274000,61.75,7316500,122.31999969482422,3130100,309.42999267578125,671400,61.779998779296875,1367700,37.38999938964844,5743900,85.62999725341797,723000,63.79999923706055,5361000,220.05999755859375,1007500,122.02999877929688,3009600,44.540000915527344,9372900,75.18000030517578,2439700,113.5999984741211,5577800,90.78900909423828,1037873,112.08000183105469,3242300,86.75,1448300,65.80999755859375,1888800,31.990013122558594,3583091,9.130000114440918,13520800,223.39999389648438,498200,178.25999450683594,447200,36.278751373291016,9070771,66.58999633789062,3072800,35.93000030517578,4231400,51.194000244140625,13830000,51.505001068115234,14178000,189.10000610351562,1862600,168.85000610351562,2711000,143.25999450683594,1513300,112.03633117675781,2442096,46.540000915527344,8906900,197.0500030517578,1622700,163.19000244140625,739800,142.22999572753906,3404900,106.6500015258789,6488400,51.040000915527344,2018700,16.610000610351562,8137600,49.02000045776367,4792500,156.19000244140625,963600,112.87000274658203,1897000,295.3800048828125,434300,87.80999755859375,3008400,182.60000610351562,2601000,181.92999267578125,1747700,43.790000915527344,2774200,92.01000213623047,2560300,42.79999923706055,2702800,131.72999572753906,11886100,164.54849243164062,1195880,53.720001220703125,4674300,71.25,3690846,43.08000183105469,4822400,103.06999969482422,13823100,44.33250045776367,4360800,258.82000732421875,5245100,71.48999786376953,2582300,3.625,411968000,48.70000076293945,7807300,115.41000366210938,1444700,40.92979049682617,8844009,91.54000091552734,4399600,84.05000305175781,2521100,77.94999694824219,3066900,55.25,4671900,81.20830535888672,15454773,65.69999694824219,7779800,44.08000183105469,3013000,45.720001220703125,2805400,182.42999267578125,330700,22.17522621154785,17742924,67.3499984741211,5652600,235.00999450683594,772200,67.06999969482422,1215200,21.722000122070312,63039000,95.0999984741211,2066200,261.6199951171875,1159300,143.5399932861328,1608600,53.52000045776367,2243300,132.8699951171875,3676000,58.63999938964844,7009100,80.80999755859375,2716300,51.83000183105469,11139400,31.700000762939453,14670000,75.48999786376953,10875400
2018-11-26,43.654998779296875,179994000,86.23999786376953,5227900,68.80999755859375,6129400,158.39999389648438,2127500,231.9600067138672,3603700,43.849998474121094,7361300,20.079999923706055,83211000,194.3000030517578,2194600,161.58999633789062,1447200,79.06649780273438,125154000,23.5310001373291,28714000,109.68000030517578,4488500,316.3599853515625,3362300,27.559999465942383,53210700,319.5,1141600,50.93000030517578,5730700,1802.43994140625,451900,418.489990234375,815000,52.72999954223633,6750500,210.6300048828125,3973900,63.72999954223633,19065100,124.80000305175781,4696600,313.2300109863281,1240000,62.7400016784668,5082200,37.77000045776367,13283800,87.97000122070312,2682900,64.69999694824219,6355100,219.4499969482422,2205600,126.41000366210938,9321200,45.56999969482422,18275900,77.83999633789062,14719200,114.9800033569336,6953000,91.56028747558594,2282395,112.55000305175781,7002400,86.9800033569336,2169100,66.62000274658203,3213700,32.23965835571289,6078511,9.399999618530273,46304400,225.0399932861328,1165700,179.69000244140625,1370100,36.32667541503906,33103782,66.94000244140625,9451000,37.650001525878906,30361800,52.430999755859375,38856000,52.797000885009766,31558000,194.33999633789062,3143300,169.82000732421875,6140500,143.22000122070312,4029100,114.3021011352539,5241611,47.45000076293945,20723000,201.4199981689453,2151400,167.75999450683594,1921500,141.3699951171875,7590900,109.26000213623047,13948300,51.06999969482422,4527200,16.719999313354492,12750300,48.869998931884766,9341900,157.32000732421875,2678200,112.37999725341797,3296200,295.2799987792969,1375900,89.30999755859375,5151100,191.85000610351562,6917200,183.88999938964844,3843300,43.95000076293945,7938800,92.05999755859375,4957600,43.790000915527344,6395900,136.3800048828125,24263600,167.10702514648438,2775916,53.209999084472656,12202700,71.98473358154297,11407061,44.279998779296875,8862900,106.47000122070312,32336200,44.25749969482422,7455200,261.42999267578125,12498600,72.70999908447266,6458300,3.8262500762939453,814832000,48.2599983215332,21603800,115.86000061035156,2972500,41.119544982910156,20147948,91.94000244140625,8171400,83.83999633789062,4347600,80.86000061035156,9292900,55.72999954223633,10373700,80.54122161865234,16858972,65.69000244140625,13066800,45.09000015258789,8136300,45.650001525878906,5739300,180.72999572753906,1618800,22.620845794677734,47387946,69.25,10028800,240.19000244140625,2123500,67.48999786376953,3285100,23.066667556762695,119881500,96.37999725341797,4687400,266.1600036621094,3879800,142.75999450683594,4868600,54.15999984741211,6429300,135.94000244140625,9144600,59.16999816894531,12308900,81.69999694824219,5565200,52.880001068115234,20581700,31.71666717529297,30103800,76.9800033569336,13741100
2018-11-27,43.560001373291016,165549600,87.68000030517578,4338300,69.70999908447266,6759000,159.11000061035156,1930000,232.25,2882400,43.43000030517578,5013400,21.049999237060547,119230100,197.10000610351562,2329200,162.0800018310547,1390200,79.07099914550781,115664000,23.58300018310547,30406000,110.11000061035156,2837900,318.0299987792969,2946400,27.739999771118164,43617100,323.80999755859375,964400,51.369998931884766,3642600,1824.6099853515625,397000,417.1600036621094,626000,51.150001525878906,16857900,212.52999877929688,4050600,63.459999084472656,12867900,124.5999984741211,4049400,317.6400146484375,690600,63.2400016784668,3708900,38.36000061035156,13718500,88.19000244140625,1806000,65.27999877929688,6116400,223.00999450683594,2369800,127.54000091552734,10558800,46.119998931884766,21472700,79.5,11905200,115.20999908447266,6339200,92.1985855102539,2117143,113.9000015258789,7357500,87.83000183105469,2383400,66.75,2156900,32.47503662109375,5647536,9.279999732971191,34283200,225.22999572753906,1122000,178.63999938964844,1524800,35.65573501586914,23037755,67.44000244140625,8001500,36.689998626708984,25559100,52.22050094604492,36064000,52.61399841308594,33048000,193.64999389648438,2345400,173.22000122070312,7084200,142.88999938964844,3659100,114.75143432617188,5129375,48.06999969482422,27621000,198.75,1781400,165.6199951171875,1743000,143.22000122070312,5962100,109.72000122070312,9238200,51.79999923706055,5269200,16.729999542236328,12342100,49.369998931884766,9180700,152.5500030517578,2525900,114.22000122070312,3263200,295.2900085449219,1477400,91.63999938964844,5608100,192.97999572753906,3976300,184.6300048828125,2194200,44.540000915527344,6531400,93.12999725341797,6094800,44.0099983215332,7301800,135.0,20750300,167.80101013183594,2487202,53.790000915527344,8955700,72.84351348876953,15325533,44.04999923706055,8035900,107.13999938964844,29124500,44.5,9084800,266.6300048828125,11149500,72.08999633789062,5008000,3.843250036239624,738060000,47.439998626708984,28054600,116.44000244140625,2884700,41.8121452331543,19765873,92.72000122070312,9023400,85.05000305175781,4975900,81.97000122070312,5335200,55.56999969482422,9719000,77.2057876586914,26805953,66.08000183105469,13169100,45.33000183105469,6842000,46.09000015258789,6882000,181.72999572753906,1721500,22.990936279296875,42574147,71.37999725341797,13392500,241.99000549316406,1124400,67.48999786376953,2393800,22.92799949645996,95374500,96.27999877929688,5044700,271.1499938964844,3497300,147.3800048828125,4907500,53.720001220703125,7409500,135.91000366210938,7877900,60.650001525878906,14115000,83.5199966430664,6047400,53.189998626708984,18044600,31.68000030517578,27126900,77.05000305175781,10344500
2018-11-28,45.23500061035156,184250000,88.94000244140625,3953600,72.83000183105469,7915900,162.2100067138672,2784000,249.2100067138672,6447100,44.31999969482422,6101400,21.34000015258789,134425300,201.4199981689453,2617800,162.0,2332200,83.88749694824219,169174000,23.52199935913086,31080000,112.88999938964844,3995900,333.5,6117600,28.43000030517578,61388100,332.239990234375,1067700,51.61000061035156,7006600,1869.449951171875,348500,427.2699890136719,701500,52.0,7995000,217.5,4013400,65.58000183105469,17719000,130.77000427246094,5745200,328.67999267578125,1239500,62.83000183105469,4940700,39.060001373291016,17816000,90.41000366210938,2448300,66.3499984741211,5602100,230.33999633789062,2765600,140.63999938964844,25705400,47.290000915527344,24293800,80.2699966430664,19884000,118.13999938964844,6841700,94.83155822753906,2459040,116.0999984741211,9039800,87.5999984741211,2950200,68.06999969482422,2258200,32.681884765625,7196186,9.40999984741211,33199500,231.85000610351562,1311500,182.02999877929688,1589800,37.09346389770508,25938200,69.19000244140625,6463100,36.95000076293945,12439900,54.311500549316406,49508000,54.589500427246094,46042000,198.35000610351562,3762900,177.42999267578125,7133600,144.3000030517578,4295300,117.5908203125,5339307,48.86000061035156,28003200,208.9199981689453,2284600,173.96665954589844,2871000,146.44000244140625,8411400,110.94000244140625,13977300,51.18000030517578,6212700,16.860000610351562,17048000,49.709999084472656,11368700,156.2899932861328,1808800,115.52999877929688,4814500,299.94000244140625,1282700,93.69000244140625,6964000,202.27999877929688,6203000,187.85000610351562,3279500,44.41999816894531,8109400,95.37000274658203,6589400,45.09000015258789,6869700,136.75999450683594,29847500,170.85284423828125,2612542,54.95000076293945,10652100,73.6927490234375,12625675,45.310001373291016,12380800,111.12000274658203,46788500,44.51250076293945,7868400,282.6499938964844,14801300,74.66000366210938,6167200,4.0017499923706055,804524000,48.189998626708984,29352900,118.5,3989400,42.5996208190918,19892669,93.01000213623047,8093700,86.38999938964844,4754800,85.9800033569336,9342000,56.650001525878906,17483500,77.23725891113281,13559890,66.81999969482422,12867600,45.65999984741211,7123500,46.119998931884766,5182600,184.3000030517578,1299900,23.2175235748291,45639472,71.87999725341797,8457200,247.39999389648438,1901700,68.91999816894531,3272000,23.191333770751953,61914000,98.26000213623047,5659300,280.95001220703125,5044300,151.97999572753906,4358300,54.290000915527344,7105400,141.3800048828125,11265100,60.060001373291016,18663000,84.63999938964844,6784200,54.349998474121094,23713300,32.48666763305664,30212400,78.44999694824219,11482100
2018-11-29,44.88750076293945,167080000,89.91000366210938,3838000,73.26000213623047,6447700,161.07000732421875,2414600,249.08999633789062,3723500,43.439998626708984,6477100,21.43000030517578,79853700,202.3699951171875,1937800,162.72000122070312,2063300,83.67849731445312,132264000,23.577999114990234,17920000,111.30999755859375,4249500,342.55999755859375,5331900,28.040000915527344,46824600,326.6099853515625,821300,50.68000030517578,4997000,1865.1500244140625,358100,422.94000244140625,616000,51.81999969482422,7466300,217.6999969482422,3960900,64.9000015258789,12914200,130.22999572753906,4999600,330.3299865722656,1084700,63.040000915527344,3239700,39.41999816894531,16362200,88.87000274658203,2118400,66.87000274658203,4606000,231.0,1478700,139.72000122070312,7763000,47.34000015258789,22650800,80.0,10092000,118.8499984741211,6656900,95.69149017333984,2594851,116.61000061035156,10834700,87.5999984741211,2940100,67.33000183105469,3108900,32.574893951416016,5860220,9.369999885559082,29207600,227.5,1162900,182.1699981689453,1823100,38.05195236206055,25745417,69.69000244140625,6468000,36.7599983215332,8251200,54.415000915527344,29378000,54.729000091552734,31004000,194.85000610351562,2665700,175.66000366210938,4329300,145.74000549316406,2646900,116.13766479492188,5439305,47.70000076293945,23592500,209.19000244140625,1899500,173.6566619873047,1615800,145.85000610351562,6900000,110.05999755859375,11144300,51.189998626708984,4840300,16.8700008392334,15474200,48.97999954223633,11564300,159.30999755859375,2901300,117.0,4688300,302.4200134277344,2788500,93.19999694824219,5398800,196.66000366210938,5447700,189.25999450683594,4617100,44.529998779296875,5649300,96.5999984741211,6013900,44.38999938964844,5673100,138.67999267578125,24238700,171.0367889404297,1876763,55.939998626708984,15437200,74.34160614013672,11429174,44.5099983215332,9202900,110.19000244140625,28123200,44.279998779296875,6867200,288.75,15431500,74.33999633789062,5436700,3.934000015258789,549172000,47.900001525878906,17052100,118.2699966430664,2878700,43.178367614746094,26065315,92.81999969482422,6126900,86.95999908447266,4269300,84.26000213623047,6516600,58.11000061035156,26949000,76.27438354492188,9781407,66.87999725341797,9605500,44.15999984741211,10844300,46.540000915527344,4810900,184.60000610351562,1061600,23.08912467956543,40881545,71.16999816894531,6718400,248.57000732421875,1378300,68.68000030517578,2814600,22.744667053222656,46210500,97.43000030517578,5938000,282.54998779296875,4177800,150.47999572753906,2970200,54.040000915527344,5369300,139.10000610351562,8751500,59.45000076293945,14763700,84.8499984741211,6090300,54.040000915527344,14978400,32.43000030517578,18723900,79.05999755859375,10255200
2018-11-30,44.64500045776367,158126000,94.2699966430664,12031700,74.05000305175781,8030500,164.52000427246094,5832800,250.88999938964844,5156700,43.25,10036800,21.299999237060547,82370700,208.25,4537200,164.49000549316406,2741400,84.50849914550781,115236000,23.740999221801758,40083000,112.2699966430664,3949500,346.760009765625,5374000,28.399999618530273,64284600,333.7200012207031,1666900,51.310001373291016,5407300,1891.8800048828125,361000,428.010009765625,1066400,53.459999084472656,13932100,218.24000549316406,5153200,64.79000091552734,14207800,135.6699981689453,8458200,329.20001220703125,1784500,63.52000045776367,3568700,39.0099983215332,38075200,89.68000030517578,2488400,66.18000030517578,7175400,231.27999877929688,2764000,142.75999450683594,9401400,47.869998931884766,41619100,80.19999694824219,15921500,118.94000244140625,6712500,97.10993194580078,3698148,115.48999786376953,16857800,88.56999969482422,4829300,67.5199966430664,3467100,33.088443756103516,9631179,9.40999984741211,36269500,229.0,1588900,184.88999938964844,1647100,35.94327926635742,39037109,71.94000244140625,8673300,37.95000076293945,18108900,54.721500396728516,51604000,55.48249816894531,59668000,190.69000244140625,6220000,180.32000732421875,8942400,146.75,5394000,118.80496978759766,7585174,49.310001373291016,43313700,214.52999877929688,2692500,176.9566650390625,2964300,146.89999389648438,12517600,111.19000244140625,18652700,51.119998931884766,6402800,17.06999969482422,20395300,50.400001525878906,25538200,159.0500030517578,3944100,118.63999938964844,8965600,300.42999267578125,3666200,94.37000274658203,6881000,201.07000732421875,7944700,188.50999450683594,6635700,44.97999954223633,12994500,97.52999877929688,6581400,44.630001068115234,6116100,140.61000061035156,25732600,173.84616088867188,3793592,54.83000183105469,13911300,75.70610809326172,22380669,44.38999938964844,11282500,110.88999938964844,33665600,45.4275016784668,15807200,286.1300048828125,11860100,75.12000274658203,7947300,4.085750102996826,729564000,48.7599983215332,22884500,121.94000244140625,8051100,43.861480712890625,45054495,94.51000213623047,16291800,86.52999877929688,5651600,85.80999755859375,11273300,58.2599983215332,18197800,76.67715454101562,15312716,66.72000122070312,27308900,44.79999923706055,13690700,47.33000183105469,7133600,185.69000244140625,3131000,23.595165252685547,106538705,70.95999908447266,7100400,249.5500030517578,2201700,68.44999694824219,3470700,23.365333557128906,84436500,99.8499984741211,8685900,281.3599853515625,6143200,153.77999877929688,6214500,54.459999084472656,10299300,141.7100067138672,11362800,60.29999923706055,31142800,84.66999816894531,8323400,54.279998779296875,18939000,32.54999923706055,31992000,79.5,14040100
2018-12-03,46.20500183105469,163210000,93.66000366210938,6673900,74.2699966430664,6430400,166.82000732421875,2319800,255.25999450683594,4286200,43.18000030517578,18618900,23.709999084472656,139607400,202.92999267578125,4035300,163.0800018310547,2651600,88.61799621582031,137246000,24.207000732421875,35241000,112.36000061035156,3399400,359.9599914550781,6573400,28.540000915527344,59908700,332.19000244140625,1131500,50.63999938964844,6330500,1919.699951171875,535500,434.8699951171875,998600,53.279998779296875,9599900,220.80999755859375,5153200,65.16000366210938,14255500,138.9499969482422,9365800,326.70001220703125,1159400,63.7599983215332,4878600,39.150001525878906,23382700,90.47000122070312,2360400,69.11000061035156,7497100,232.0800018310547,2481500,144.14999389648438,7358900,48.7400016784668,24690100,79.5199966430664,16494800,120.66999816894531,8237600,96.31205749511719,5096868,115.73999786376953,9273300,89.62000274658203,3904800,68.86000061035156,5009600,33.15263748168945,7957472,9.600000381469727,64668600,230.0399932861328,1465900,181.57000732421875,1399300,37.42893600463867,27268484,70.86000061035156,11239300,38.45000076293945,17168900,55.32149887084961,39824000,55.81800079345703,57532000,191.6300048828125,4017000,181.74000549316406,7610600,148.97999572753906,4319300,119.79923248291016,6115334,50.130001068115234,30870400,213.52000427246094,2120200,182.97666931152344,3264000,146.2100067138672,8827200,112.23999786376953,16034500,51.41999816894531,5849600,17.299999237060547,15765500,49.689998626708984,14877200,164.35000610351562,3177200,118.5199966430664,4290100,296.7900085449219,1764700,94.29000091552734,5645500,209.86000061035156,6599900,185.3699951171875,4401700,45.029998779296875,6953700,98.75,6258400,44.81999969482422,8031500,141.08999633789062,24819200,174.54849243164062,2982106,55.72999954223633,9370000,75.59160614013672,13183106,45.40999984741211,15437000,112.08999633789062,34732800,45.622501373291016,9724800,290.29998779296875,14117400,77.94000244140625,10211800,4.250999927520752,890804000,49.83000183105469,21966600,118.9800033569336,6112600,43.6337776184082,26771178,93.31999969482422,13934700,87.08000183105469,6580600,87.9800033569336,10822500,59.13999938964844,17114500,77.7847671508789,10925328,67.5,13834300,45.459999084472656,10053900,47.4900016784668,4647500,186.9499969482422,1597000,23.950151443481445,57899712,72.33999633789062,7747600,251.97999572753906,2266900,67.80000305175781,3641200,23.89933204650879,124597500,101.16999816894531,7828500,286.3299865722656,4178800,157.1300048828125,5085400,54.400001525878906,6851100,145.0,11285600,58.15999984741211,27800800,85.69000244140625,6223900,54.2400016784668,21261700,32.91666793823242,27246300,81.22000122070312,19415100
2018-12-04,44.17250061035156,165377200,90.55000305175781,7008400,71.5,7620100,164.2100067138672,3108900,245.82000732421875,4041700,40.77000045776367,9380100,21.1200008392334,127392900,197.75999450683594,3881100,163.47999572753906,2468800,83.41999816894531,173890000,23.20400047302246,36455000,107.63999938964844,5238400,342.5,5199100,26.989999771118164,103565700,322.7300109863281,1345500,48.70000076293945,8856100,1863.1400146484375,355400,408.75,859700,52.029998779296875,9190000,210.1199951171875,7689800,62.2599983215332,27104500,129.32000732421875,8113400,321.8399963378906,1391800,63.08000183105469,4237100,37.689998626708984,30198200,84.88999938964844,3617600,66.91999816894531,7532200,226.35000610351562,3418600,139.24000549316406,6978400,47.349998474121094,30802700,78.91000366210938,13333700,117.23999786376953,8288100,94.23758697509766,4726320,112.87000274658203,10806700,90.05000305175781,5598100,65.6500015258789,6547400,33.48787307739258,12366481,9.180000305175781,57930300,215.52000427246094,3819600,173.17999267578125,1760600,34.88894271850586,27820875,69.55000305175781,9935000,36.52000045776367,14234700,52.54100036621094,46904000,53.12350082397461,45630000,184.30999755859375,5797500,175.3000030517578,7059600,142.67999267578125,4113600,116.25238800048828,6276732,47.75,35397700,207.64999389648438,1726000,172.94000244140625,2932800,146.02999877929688,9803500,107.2300033569336,23555900,49.97999954223633,6460000,16.68000030517578,21066300,49.58000183105469,19059900,160.8300018310547,2746100,116.5199966430664,5676600,286.7300109863281,2208100,90.33000183105469,6114000,200.49000549316406,6628600,185.0399932861328,4436200,44.470001220703125,8628200,96.48999786376953,7123000,42.41999816894531,9803500,137.92999267578125,30307400,169.06353759765625,3227645,54.400001525878906,12359900,74.62786102294922,15482942,43.119998931884766,18401400,108.5199966430664,45197000,45.54249954223633,10024800,275.3299865722656,12800600,75.79000091552734,8800400,3.9277501106262207,812112000,48.75,24643500,117.80000305175781,7018200,42.82732391357422,28703898,93.30999755859375,11123600,85.43000030517578,5325100,84.19000244140625,8249900,57.72999954223633,15836500,76.06671142578125,12213849,66.6500015258789,13555100,43.0099983215332,11956800,47.2400016784668,7202200,185.02999877929688,1337100,23.209970474243164,59356641,69.30999755859375,9762000,243.88999938964844,2185600,66.56999969482422,5329700,23.979999542236328,126928500,96.11000061035156,7487100,278.54998779296875,4635500,153.02999877929688,4385300,52.599998474121094,9814800,138.63999938964844,13988900,58.09000015258789,21727400,82.81999969482422,8359400,51.779998779296875,33280500,31.93666648864746,31278900,79.43000030517578,18540700
2018-12-06,43.68000030517578,172393600,90.33000183105469,8734300,71.54000091552734,10269100,159.25,6012000,250.6300048828125,3950600,39.40999984741211,14400100,21.299999237060547,103434700,199.00999450683594,3437300,167.6300048828125,2809300,84.95950317382812,175788000,22.724000930786133,57859000,108.25,7455200,331.8999938964844,9297400,26.280000686645508,133294200,326.70001220703125,1575600,47.84000015258789,11591900,1882.239990234375,396800,400.2300109863281,1383100,53.25,11399100,207.9600067138672,8386700,60.060001373291016,37802600,128.3699951171875,6595200,326.7799987792969,1311900,63.22999954223633,5080700,37.880001068115234,27455100,84.61000061035156,3904400,66.61000061035156,8412000,233.1999969482422,4029800,142.05999755859375,9186600,48.38999938964844,40133000,76.56999969482422,15678500,115.91000366210938,10715700,92.96099090576172,4043090,114.33000183105469,10546200,89.83000183105469,4758300,63.790000915527344,8001900,33.45220947265625,10213430,9.020000457763672,53963600,215.05999755859375,2248100,171.02000427246094,2481700,35.22441482543945,23571659,70.19000244140625,8099400,35.70000076293945,14533700,53.436500549316406,55384000,53.90399932861328,47436000,184.08999633789062,5275500,175.9600067138672,7571200,141.55999755859375,5946100,118.46080017089844,7257148,48.369998931884766,31661700,211.5500030517578,2659600,173.02999877929688,3022200,145.91000366210938,11572500,105.19000244140625,27213900,49.52000045776367,8413300,16.459999084472656,22289200,49.380001068115234,17674900,155.97999572753906,4785400,115.83999633789062,5064400,286.3500061035156,2793700,90.94999694824219,5954300,202.99000549316406,6558900,185.4499969482422,4878000,44.25,10941800,96.23999786376953,8221600,41.16999816894531,11420500,139.6300048828125,28218100,169.4648895263672,3578193,54.400001525878906,12456700,74.78053283691406,17329518,42.61000061035156,17552400,109.19000244140625,49107400,45.665000915527344,11354400,282.8800048828125,13074300,75.54000091552734,9693700,3.9572501182556152,692308000,46.68000030517578,39877000,116.83999633789062,5191700,42.67552185058594,32188528,93.55000305175781,14199200,85.29000091552734,6413000,85.81999969482422,10197700,57.11000061035156,18203300,76.43171691894531,14831249,66.55000305175781,17222200,42.599998474121094,14379300,46.52000045776367,8745600,190.58999633789062,2413500,23.05891227722168,68847073,69.54000091552734,6304400,242.0399932861328,2023500,67.30000305175781,4899100,24.20400047302246,117637500,97.31999969482422,7329300,276.8500061035156,6694600,151.67999267578125,5258600,52.34000015258789,13575600,141.0500030517578,16391900,58.08000183105469,26880400,82.94000244140625,8093400,51.09000015258789,40310200,31.59000015258789,31101600,78.38999938964844,23218100
